date,hour,price,load_da,load_real,day_of_week
20110814,6,38.75,15272.0,5585.0,7
20110814,7,37.21,15759.0,5755.0,7
20110814,8,42.32,17062.0,6092.0,7
20110814,9,46.88,18495.0,6471.0,7
20110814,10,50.03,19749.0,6845.0,7
20110814,11,54.14,20577.0,7082.0,7
20110814,12,56.62,21020.0,7195.0,7
20110814,13,58.56,21224.0,7220.0,7
20110814,14,61.08,21231.0,7203.0,7
20110814,15,64.2,21153.0,7151.0,7
20110814,16,65.65,21102.0,7096.0,7
20110814,17,64.19,21045.0,7051.0,7
20110814,18,57.55,20852.0,7013.0,7
20110814,19,56.97,20560.0,6982.0,7
20110814,20,56.8,20938.0,7113.0,7
20110814,21,53.51,20791.0,7112.0,7
20110814,22,49.5,19690.0,6905.0,7
20110814,23,47.02,18309.0,6558.0,7
20110815,0,39.45,16369.0,5738.0,1
20110815,1,34.45,15970.0,5691.0,1
20110815,2,32.22,15703.0,5623.0,1
20110815,3,30.02,15587.0,5585.0,1
20110815,4,29.68,15589.0,5569.0,1
20110815,5,33.19,16093.0,5722.0,1
20110815,6,37.01,17409.0,6235.0,1
20110815,7,38.65,19129.0,6897.0,1
20110815,8,44.83,20699.0,7467.0,1
20110815,9,48.39,21858.0,7920.0,1
20110815,10,53.17,22803.0,8219.0,1
20110815,11,58.64,23413.0,8399.0,1
20110815,12,65.13,23724.0,8495.0,1
20110815,13,65.64,23986.0,8565.0,1
20110815,14,71.04,24092.0,8606.0,1
20110815,15,80.94,24071.0,8603.0,1
20110815,16,85.9,23997.0,8572.0,1
20110815,17,72.26,23748.0,8446.0,1
20110815,18,62.25,23168.0,8109.0,1
20110815,19,60.56,22557.0,7835.0,1
20110815,20,61.79,22514.0,7721.0,1
20110815,21,51.37,21953.0,7514.0,1
20110815,22,46.33,20448.0,7124.0,1
20110815,23,42.83,18699.0,6611.0,1
20110816,0,44.05,17684.0,6361.0,2
20110816,1,35.33,16833.0,6088.0,2
20110816,2,32.93,16153.0,5806.0,2
20110816,3,30.41,15799.0,5646.0,2
20110816,4,30.22,15745.0,5602.0,2
20110816,5,33.14,16253.0,5773.0,2
20110816,6,38.55,17376.0,6201.0,2
20110816,7,40.19,19080.0,6844.0,2
20110816,8,47.6,20651.0,7400.0,2
20110816,9,50.48,21865.0,7853.0,2
20110816,10,52.02,22879.0,8162.0,2
20110816,11,58.06,23639.0,8369.0,2
20110816,12,60.64,24109.0,8495.0,2
20110816,13,63.85,24525.0,8584.0,2
20110816,14,67.92,24790.0,8661.0,2
20110816,15,71.6,24918.0,8697.0,2
20110816,16,76.92,24931.0,8702.0,2
20110816,17,64.71,24684.0,8592.0,2
20110816,18,56.06,24039.0,8266.0,2
20110816,19,53.76,23329.0,7993.0,2
20110816,20,55.39,23245.0,7905.0,2
20110816,21,50.43,22674.0,7728.0,2
20110816,22,47.1,21142.0,7359.0,2
20110816,23,40.83,19382.0,6874.0,2
20110817,0,39.77,16890.0,5851.0,3
20110817,1,35.07,16111.0,5670.0,3
20110817,2,30.03,15772.0,5617.0,3
20110817,3,29.39,15597.0,5593.0,3
20110817,4,29.52,15578.0,5577.0,3
20110817,5,33.35,16000.0,5683.0,3
20110817,6,36.82,17134.0,6131.0,3
20110817,7,37.02,18817.0,6757.0,3
20110817,8,43.93,20524.0,7378.0,3
20110817,9,48.16,21824.0,7858.0,3
20110817,10,52.3,22957.0,8199.0,3
20110817,11,57.83,23853.0,8437.0,3
20110817,12,59.57,24485.0,8615.0,3
20110817,13,68.81,25070.0,8755.0,3
20110817,14,73.52,25508.0,8875.0,3
20110817,15,81.12,25769.0,8938.0,3
20110817,16,85.57,25889.0,8976.0,3
20110817,17,73.35,25695.0,8886.0,3
20110817,18,59.21,25052.0,8573.0,3
20110817,19,58.07,24320.0,8294.0,3
20110817,20,57.4,24187.0,8178.0,3
20110817,21,53.62,23636.0,8031.0,3
20110817,22,50.41,22175.0,7730.0,3
20110817,23,44.96,20438.0,7298.0,3
20110818,0,43.03,18977.0,6851.0,4
20110818,1,34.89,17472.0,6285.0,4
20110818,2,33.71,16800.0,6074.0,4
20110818,3,27.62,16432.0,5960.0,4
20110818,4,28.93,16388.0,5927.0,4
20110818,5,33.18,16876.0,6077.0,4
20110818,6,36.83,18010.0,6532.0,4
20110818,7,42.56,19756.0,7184.0,4
20110818,8,45.96,21438.0,7752.0,4
20110818,9,47.73,22736.0,8204.0,4
20110818,10,56.87,23842.0,8515.0,4
20110818,11,58.1,24674.0,8715.0,4
20110818,12,60.52,25211.0,8847.0,4
20110818,13,72.63,25669.0,8930.0,4
20110818,14,80.44,25968.0,8995.0,4
20110818,15,90.53,26098.0,9006.0,4
20110818,16,91.42,26132.0,8984.0,4
20110818,17,72.1,25887.0,8873.0,4
20110818,18,61.35,25148.0,8517.0,4
20110818,19,59.44,24408.0,8222.0,4
20110818,20,59.74,24224.0,8080.0,4
20110818,21,51.65,23615.0,7895.0,4
20110818,22,47.78,22104.0,7558.0,4
20110818,23,45.13,20335.0,7094.0,4
20110819,0,41.73,18723.0,6597.0,5
20110819,1,34.57,17730.0,6330.0,5
20110819,2,33.75,17093.0,6145.0,5
20110819,3,31.72,16728.0,6038.0,5
20110819,4,31.69,16662.0,6001.0,5
20110819,5,32.68,17101.0,6130.0,5
20110819,6,35.18,18159.0,6580.0,5
20110819,7,38.36,19803.0,7204.0,5
20110819,8,44.29,21431.0,7755.0,5
20110819,9,45.87,22738.0,8196.0,5
20110819,10,52.8,23853.0,8504.0,5
20110819,11,59.79,24707.0,8716.0,5
20110819,12,63.28,25305.0,8874.0,5
20110819,13,71.48,25831.0,8986.0,5
20110819,14,80.64,26178.0,9068.0,5
20110819,15,88.77,26393.0,9133.0,5
20110819,16,88.0,26421.0,9138.0,5
20110819,17,73.09,26093.0,9016.0,5
20110819,18,60.11,25200.0,8618.0,5
20110819,19,59.0,24265.0,8277.0,5
20110819,20,57.67,23936.0,8111.0,5
20110819,21,51.59,23341.0,7918.0,5
20110819,22,49.0,22046.0,7612.0,5
20110819,23,43.37,20525.0,7223.0,5
20110820,0,47.95,19002.0,6839.0,6
20110820,1,43.82,17979.0,6511.0,6
20110820,2,37.99,17128.0,6291.0,6
20110820,3,36.34,16549.0,6135.0,6
20110820,4,34.79,16298.0,6027.0,6
20110820,5,36.43,16320.0,5956.0,6
20110820,6,32.58,16430.0,5968.0,6
20110820,7,40.81,16985.0,6173.0,6
20110820,8,44.09,18241.0,6510.0,6
20110820,9,47.25,19854.0,6902.0,6
20110820,10,52.07,21337.0,7279.0,6
20110820,11,54.87,22421.0,7569.0,6
20110820,12,57.58,23119.0,7759.0,6
20110820,13,61.94,23620.0,7846.0,6
20110820,14,61.92,23913.0,7904.0,6
20110820,15,66.35,24159.0,7951.0,6
20110820,16,65.94,24261.0,7938.0,6
20110820,17,60.85,24107.0,7865.0,6
20110820,18,58.81,23625.0,7746.0,6
20110820,19,55.35,23069.0,7651.0,6
20110820,20,56.52,23039.0,7683.0,6
20110820,21,53.22,22659.0,7646.0,6
20110820,22,50.74,21632.0,7491.0,6
20110820,23,50.11,20410.0,7256.0,6
20110821,0,51.8,19034.0,6781.0,7
20110821,1,47.77,17755.0,6339.0,7
20110821,2,44.34,16857.0,6089.0,7
20110821,3,43.95,16215.0,5913.0,7
20110821,4,42.47,15898.0,5798.0,7
20110821,5,42.81,15815.0,5730.0,7
20110821,6,42.43,15722.0,5705.0,7
20110821,7,42.88,16111.0,5840.0,7
20110821,8,43.88,17274.0,6102.0,7
20110821,9,47.71,18753.0,6468.0,7
20110821,10,52.42,20138.0,6872.0,7
20110821,11,56.18,21199.0,7208.0,7
20110821,12,61.75,21930.0,7458.0,7
20110821,13,72.55,22445.0,7619.0,7
20110821,14,88.88,22728.0,7729.0,7
20110821,15,92.95,22958.0,7818.0,7
20110821,16,94.46,23057.0,7830.0,7
20110821,17,87.21,22987.0,7782.0,7
20110821,18,69.21,22600.0,7692.0,7
20110821,19,61.2,22219.0,7648.0,7
20110821,20,67.79,22421.0,7733.0,7
20110821,21,57.16,22088.0,7727.0,7
20110821,22,52.3,20982.0,7550.0,7
20110821,23,49.12,19605.0,7223.0,7
20110822,0,48.05,18006.0,6696.0,1
20110822,1,41.54,16815.0,6187.0,1
20110822,2,36.08,15885.0,5766.0,1
20110822,3,32.97,15373.0,5525.0,1
20110822,4,32.52,15350.0,5489.0,1
20110822,5,33.6,15951.0,5697.0,1
20110822,6,37.0,17029.0,6042.0,1
20110822,7,46.72,18550.0,6635.0,1
20110822,8,47.04,19897.0,7143.0,1
20110822,9,49.7,20934.0,7525.0,1
20110822,10,55.83,21774.0,7760.0,1
20110822,11,58.75,22333.0,7910.0,1
20110822,12,64.45,22712.0,8043.0,1
20110822,13,75.66,23088.0,8150.0,1
20110822,14,78.4,23315.0,8237.0,1
20110822,15,84.52,23452.0,8312.0,1
20110822,16,82.3,23490.0,8349.0,1
20110822,17,75.78,23297.0,8279.0,1
20110822,18,65.3,22661.0,7977.0,1
20110822,19,60.23,22145.0,7737.0,1
20110822,20,63.29,22053.0,7591.0,1
20110822,21,52.03,21431.0,7412.0,1
20110822,22,48.23,20095.0,7106.0,1
20110822,23,42.93,18516.0,6668.0,1
20110823,0,37.87,16664.0,5862.0,2
20110823,1,30.67,15794.0,5668.0,2
20110823,2,29.39,14949.0,5320.0,2
20110823,3,27.65,14512.0,5134.0,2
20110823,4,27.62,14497.0,5104.0,2
20110823,5,28.11,15036.0,5274.0,2
20110823,6,34.04,16058.0,5617.0,2
20110823,7,39.16,17489.0,6168.0,2
20110823,8,43.47,18785.0,6659.0,2
20110823,9,46.48,19756.0,7024.0,2
20110823,10,48.7,20536.0,7236.0,2
20110823,11,49.29,21109.0,7392.0,2
20110823,12,53.25,21543.0,7549.0,2
20110823,13,66.0,22021.0,7682.0,2
20110823,14,62.63,22385.0,7807.0,2
20110823,15,64.44,22686.0,7932.0,2
20110823,16,61.59,22902.0,8026.0,2
20110823,17,57.07,22849.0,7992.0,2
20110823,18,51.81,22292.0,7708.0,2
20110823,19,51.64,21763.0,7452.0,2
20110823,20,52.06,21740.0,7320.0,2
20110823,21,45.95,21162.0,7157.0,2
20110823,22,42.67,19877.0,6890.0,2
20110823,23,38.64,18373.0,6522.0,2
20110824,0,34.19,17039.0,6078.0,3
20110824,1,30.65,15634.0,5540.0,3
20110824,2,27.15,15061.0,5346.0,3
20110824,3,25.53,14747.0,5237.0,3
20110824,4,25.61,14723.0,5213.0,3
20110824,5,30.0,15193.0,5356.0,3
20110824,6,33.56,16292.0,5759.0,3
20110824,7,35.76,17800.0,6342.0,3
20110824,8,42.36,19291.0,6890.0,3
20110824,9,47.62,20406.0,7296.0,3
20110824,10,49.68,21297.0,7532.0,3
20110824,11,51.33,22002.0,7700.0,3
20110824,12,52.58,22559.0,7856.0,3
20110824,13,59.85,23110.0,7984.0,3
20110824,14,73.1,23578.0,8119.0,3
20110824,15,64.78,23977.0,8252.0,3
20110824,16,66.4,24243.0,8353.0,3
20110824,17,61.81,24167.0,8294.0,3
20110824,18,53.62,23588.0,8002.0,3
20110824,19,52.02,23020.0,7736.0,3
20110824,20,56.3,22902.0,7582.0,3
20110824,21,49.46,22238.0,7387.0,3
20110824,22,46.27,20850.0,7103.0,3
20110824,23,39.71,19226.0,6710.0,3
20110825,0,38.87,17621.0,6145.0,4
20110825,1,35.18,16497.0,5785.0,4
20110825,2,29.79,16229.0,5765.0,4
20110825,3,28.35,16078.0,5748.0,4
20110825,4,26.55,16056.0,5733.0,4
20110825,5,34.01,16485.0,5847.0,4
20110825,6,35.98,17770.0,6338.0,4
20110825,7,40.53,19371.0,6948.0,4
20110825,8,43.81,20917.0,7507.0,4
20110825,9,47.27,22090.0,7938.0,4
20110825,10,56.09,23029.0,8203.0,4
20110825,11,59.96,23743.0,8403.0,4
20110825,12,81.92,24273.0,8582.0,4
20110825,13,102.57,24736.0,8722.0,4
20110825,14,121.14,25095.0,8852.0,4
20110825,15,127.67,25361.0,8971.0,4
20110825,16,127.59,25521.0,9060.0,4
20110825,17,102.85,25360.0,8979.0,4
20110825,18,81.84,24639.0,8615.0,4
20110825,19,69.42,24003.0,8313.0,4
20110825,20,65.35,23803.0,8126.0,4
20110825,21,53.34,23050.0,7893.0,4
20110825,22,49.21,21547.0,7558.0,4
20110825,23,44.62,19788.0,7098.0,4
20110826,0,43.93,18280.0,6628.0,5
20110826,1,40.0,17235.0,6288.0,5
20110826,2,33.28,16727.0,6144.0,5
20110826,3,30.75,16430.0,6047.0,5
20110826,4,30.91,16353.0,6005.0,5
20110826,5,34.23,16762.0,6124.0,5
20110826,6,34.89,17876.0,6558.0,5
20110826,7,40.06,19386.0,7151.0,5
20110826,8,45.73,20937.0,7709.0,5
20110826,9,50.35,22202.0,8165.0,5
20110826,10,55.28,23226.0,8463.0,5
20110826,11,61.18,24011.0,8688.0,5
20110826,12,64.52,24578.0,8870.0,5
20110826,13,72.51,25093.0,9014.0,5
20110826,14,74.63,25447.0,9132.0,5
20110826,15,81.25,25693.0,9237.0,5
20110826,16,78.65,25789.0,9302.0,5
20110826,17,66.03,25481.0,9193.0,5
20110826,18,58.95,24625.0,8816.0,5
20110826,19,55.6,23837.0,8492.0,5
20110826,20,57.04,23567.0,8292.0,5
20110826,21,51.4,22854.0,8055.0,5
20110826,22,48.11,21569.0,7747.0,5
20110826,23,43.44,20096.0,7360.0,5
20110827,0,47.08,18235.0,6588.0,6
20110827,1,36.84,17225.0,6262.0,6
20110827,2,32.79,16605.0,6130.0,6
20110827,3,29.4,16179.0,6025.0,6
20110827,4,28.17,15961.0,5939.0,6
20110827,5,31.83,15971.0,5885.0,6
20110827,6,32.73,16113.0,5925.0,6
20110827,7,32.34,16634.0,6112.0,6
20110827,8,36.8,17898.0,6419.0,6
20110827,9,43.67,19430.0,6792.0,6
20110827,10,48.06,20713.0,7114.0,6
20110827,11,51.79,21603.0,7362.0,6
20110827,12,52.18,22159.0,7525.0,6
20110827,13,53.29,22514.0,7601.0,6
20110827,14,55.27,22733.0,7653.0,6
20110827,15,54.17,22870.0,7674.0,6
20110827,16,53.36,22917.0,7662.0,6
20110827,17,53.01,22750.0,7572.0,6
20110827,18,52.2,22318.0,7449.0,6
20110827,19,50.08,21932.0,7371.0,6
20110827,20,52.48,21999.0,7344.0,6
20110827,21,50.64,21467.0,7218.0,6
20110827,22,48.79,20448.0,7045.0,6
20110827,23,45.76,19290.0,6819.0,6
20110828,0,44.74,18079.0,6422.0,7
20110828,1,34.41,16992.0,6032.0,7
20110828,2,29.6,16115.0,5781.0,7
20110828,3,27.0,15520.0,5599.0,7
20110828,4,26.73,15230.0,5463.0,7
20110828,5,26.34,15206.0,5384.0,7
20110828,6,26.9,15133.0,5347.0,7
20110828,7,29.99,15483.0,5472.0,7
20110828,8,33.82,16652.0,5777.0,7
20110828,9,41.4,17943.0,6143.0,7
20110828,10,45.71,18954.0,6486.0,7
20110828,11,46.04,19616.0,6736.0,7
20110828,12,48.05,19969.0,6888.0,7
20110828,13,48.43,20053.0,6944.0,7
20110828,14,48.28,20024.0,6969.0,7
20110828,15,48.35,19952.0,6966.0,7
20110828,16,48.16,19920.0,6951.0,7
20110828,17,46.68,19834.0,6903.0,7
20110828,18,45.81,19616.0,6839.0,7
20110828,19,45.36,19514.0,6815.0,7
20110828,20,51.92,19846.0,6865.0,7
20110828,21,44.8,19454.0,6790.0,7
20110828,22,43.12,18499.0,6608.0,7
20110828,23,41.22,17331.0,6307.0,7
20110829,0,37.06,15704.0,5593.0,1
20110829,1,31.11,14975.0,5433.0,1
20110829,2,26.35,14422.0,5176.0,1
20110829,3,23.76,14152.0,5035.0,1
20110829,4,24.63,14154.0,5006.0,1
20110829,5,28.76,14675.0,5169.0,1
20110829,6,33.57,15833.0,5505.0,1
20110829,7,36.34,17286.0,6041.0,1
20110829,8,43.26,18713.0,6584.0,1
20110829,9,47.44,19784.0,7003.0,1
20110829,10,50.51,20580.0,7245.0,1
20110829,11,55.22,21150.0,7402.0,1
20110829,12,57.01,21490.0,7505.0,1
20110829,13,59.35,21812.0,7582.0,1
20110829,14,62.01,22088.0,7665.0,1
20110829,15,63.24,22278.0,7739.0,1
20110829,16,65.43,22386.0,7786.0,1
20110829,17,62.81,22241.0,7718.0,1
20110829,18,60.79,21735.0,7458.0,1
20110829,19,56.19,21284.0,7226.0,1
20110829,20,57.63,21399.0,7146.0,1
20110829,21,69.57,20708.0,6965.0,1
20110829,22,46.56,19391.0,6693.0,1
20110829,23,45.43,17896.0,6337.0,1
20110830,0,33.64,16300.0,5830.0,2
20110830,1,27.49,15148.0,5395.0,2
20110830,2,23.14,14498.0,5234.0,2
20110830,3,20.67,14190.0,5152.0,2
20110830,4,21.22,14181.0,5129.0,2
20110830,5,25.69,14697.0,5266.0,2
20110830,6,33.04,15802.0,5653.0,2
20110830,7,35.49,17287.0,6198.0,2
20110830,8,43.42,18796.0,6776.0,2
20110830,9,45.49,19927.0,7226.0,2
20110830,10,47.85,20787.0,7494.0,2
20110830,11,49.08,21455.0,7680.0,2
20110830,12,54.35,21897.0,7807.0,2
20110830,13,56.72,22313.0,7893.0,2
20110830,14,58.09,22687.0,7994.0,2
20110830,15,58.87,22956.0,8075.0,2
20110830,16,61.22,23111.0,8128.0,2
20110830,17,61.21,22970.0,8051.0,2
20110830,18,53.91,22435.0,7767.0,2
20110830,19,49.91,21947.0,7511.0,2
20110830,20,50.79,21998.0,7416.0,2
20110830,21,45.51,21267.0,7221.0,2
20110830,22,43.3,19892.0,6934.0,2
20110830,23,37.74,18362.0,6587.0,2
20110831,0,33.39,16405.0,5979.0,3
20110831,1,27.8,15452.0,5530.0,3
20110831,2,23.97,14891.0,5426.0,3
20110831,3,21.89,14607.0,5376.0,3
20110831,4,21.88,14589.0,5360.0,3
20110831,5,27.61,15068.0,5480.0,3
20110831,6,33.25,16211.0,5886.0,3
20110831,7,33.84,17663.0,6422.0,3
20110831,8,42.3,19121.0,6976.0,3
20110831,9,44.2,20213.0,7405.0,3
20110831,10,47.71,21040.0,7664.0,3
20110831,11,49.96,21714.0,7860.0,3
20110831,12,51.21,22193.0,7996.0,3
20110831,13,58.55,22661.0,8094.0,3
20110831,14,60.97,23053.0,8180.0,3
20110831,15,68.38,23308.0,8252.0,3
20110831,16,70.31,23424.0,8295.0,3
20110831,17,62.92,23274.0,8230.0,3
20110831,18,53.54,22735.0,7927.0,3
20110831,19,50.09,22214.0,7659.0,3
20110831,20,51.76,22258.0,7554.0,3
20110831,21,48.03,21515.0,7338.0,3
20110831,22,43.97,20134.0,7042.0,3
20110831,23,36.92,18593.0,6688.0,3
20110901,0,36.75,17105.0,6249.0,4
20110901,1,30.68,15820.0,5656.0,4
20110901,2,26.62,15225.0,5474.0,4
20110901,3,24.11,14892.0,5382.0,4
20110901,4,25.1,14858.0,5363.0,4
20110901,5,30.57,15386.0,5519.0,4
20110901,6,36.86,16812.0,6008.0,4
20110901,7,36.27,18185.0,6579.0,4
20110901,8,42.27,19649.0,7178.0,4
20110901,9,47.01,20818.0,7638.0,4
20110901,10,48.69,21729.0,7910.0,4
20110901,11,53.18,22430.0,8090.0,4
20110901,12,56.31,22894.0,8200.0,4
20110901,13,57.98,23331.0,8272.0,4
20110901,14,62.35,23596.0,8324.0,4
20110901,15,98.0,23749.0,8359.0,4
20110901,16,98.77,23724.0,8358.0,4
20110901,17,79.84,23391.0,8218.0,4
20110901,18,55.57,22684.0,7859.0,4
20110901,19,52.76,22242.0,7614.0,4
20110901,20,52.15,22216.0,7458.0,4
20110901,21,46.48,21395.0,7234.0,4
20110901,22,42.83,19952.0,6903.0,4
20110901,23,40.02,18349.0,6483.0,4
20110902,0,36.48,16291.0,5798.0,5
20110902,1,32.83,15496.0,5474.0,5
20110902,2,29.33,14989.0,5290.0,5
20110902,3,26.48,14710.0,5191.0,5
20110902,4,26.88,14675.0,5172.0,5
20110902,5,28.66,15177.0,5326.0,5
20110902,6,37.64,16565.0,5802.0,5
20110902,7,36.96,17834.0,6336.0,5
20110902,8,42.91,19176.0,6874.0,5
20110902,9,47.01,20285.0,7291.0,5
20110902,10,51.54,21106.0,7529.0,5
20110902,11,52.24,21695.0,7671.0,5
20110902,12,55.87,22040.0,7745.0,5
20110902,13,57.75,22381.0,7791.0,5
20110902,14,59.27,22566.0,7824.0,5
20110902,15,66.1,22634.0,7842.0,5
20110902,16,66.56,22548.0,7829.0,5
20110902,17,58.76,22200.0,7700.0,5
20110902,18,53.26,21494.0,7362.0,5
20110902,19,50.99,21064.0,7144.0,5
20110902,20,51.37,21012.0,7001.0,5
20110902,21,47.04,20284.0,6786.0,5
20110902,22,43.95,19132.0,6510.0,5
20110902,23,39.64,17827.0,6180.0,5
20110903,0,43.32,16924.0,5837.0,6
20110903,1,34.07,16094.0,5421.0,6
20110903,2,31.64,15492.0,5317.0,6
20110903,3,28.37,15086.0,5255.0,6
20110903,4,27.75,14925.0,5219.0,6
20110903,5,29.62,15100.0,5221.0,6
20110903,6,33.52,15657.0,5359.0,6
20110903,7,33.8,15923.0,5521.0,6
20110903,8,38.76,16945.0,5848.0,6
20110903,9,45.4,18426.0,6228.0,6
20110903,10,47.5,19707.0,6542.0,6
20110903,11,51.81,20626.0,6778.0,6
20110903,12,55.55,21184.0,6901.0,6
20110903,13,59.89,21604.0,6945.0,6
20110903,14,63.34,21805.0,6975.0,6
20110903,15,71.51,21952.0,6987.0,6
20110903,16,68.78,21976.0,6966.0,6
20110903,17,62.07,21807.0,6890.0,6
20110903,18,53.0,21443.0,6770.0,6
20110903,19,55.25,21318.0,6767.0,6
20110903,20,53.07,21437.0,6789.0,6
20110903,21,47.83,20818.0,6706.0,6
20110903,22,45.87,19765.0,6544.0,6
20110903,23,44.04,18610.0,6321.0,6
20110904,0,45.74,17271.0,5856.0,7
20110904,1,39.72,16364.0,5537.0,7
20110904,2,34.98,15754.0,5366.0,7
20110904,3,34.27,15291.0,5253.0,7
20110904,4,31.36,15001.0,5180.0,7
20110904,5,32.04,14921.0,5159.0,7
20110904,6,33.06,15032.0,5234.0,7
20110904,7,33.4,15034.0,5262.0,7
20110904,8,37.13,16119.0,5499.0,7
20110904,9,44.06,17753.0,5916.0,7
20110904,10,47.05,19226.0,6339.0,7
20110904,11,50.83,20397.0,6691.0,7
20110904,12,55.55,21203.0,6920.0,7
20110904,13,57.98,21750.0,7049.0,7
20110904,14,59.49,22036.0,7128.0,7
20110904,15,63.26,22244.0,7175.0,7
20110904,16,69.76,22331.0,7171.0,7
20110904,17,59.34,22192.0,7082.0,7
20110904,18,57.57,21779.0,6923.0,7
20110904,19,56.24,21683.0,6948.0,7
20110904,20,59.92,21970.0,7045.0,7
20110904,21,49.8,21287.0,6980.0,7
20110904,22,47.06,20015.0,6755.0,7
20110904,23,45.49,18514.0,6376.0,7
20110905,0,45.2,17225.0,5918.0,1
20110905,1,36.97,16723.0,5789.0,1
20110905,2,33.18,16152.0,5669.0,1
20110905,3,30.68,15749.0,5594.0,1
20110905,4,30.11,15525.0,5546.0,1
20110905,5,30.79,15610.0,5559.0,1
20110905,6,33.13,15899.0,5721.0,1
20110905,7,35.04,16263.0,5881.0,1
20110905,8,38.06,17459.0,6154.0,1
20110905,9,43.98,18816.0,6555.0,1
20110905,10,48.09,19925.0,6961.0,1
20110905,11,48.14,20657.0,7248.0,1
20110905,12,50.93,21015.0,7392.0,1
20110905,13,55.32,21039.0,7444.0,1
20110905,14,56.25,20999.0,7479.0,1
20110905,15,58.01,20958.0,7496.0,1
20110905,16,59.71,20912.0,7457.0,1
20110905,17,57.84,20887.0,7424.0,1
20110905,18,54.96,20694.0,7315.0,1
20110905,19,54.97,20650.0,7275.0,1
20110905,20,53.58,21229.0,7447.0,1
20110905,21,48.22,20554.0,7325.0,1
20110905,22,46.02,19391.0,7070.0,1
20110905,23,41.49,17982.0,6671.0,1
20110906,0,38.01,17085.0,6265.0,2
20110906,1,33.44,15708.0,5764.0,2
20110906,2,29.89,14691.0,5300.0,2
20110906,3,27.73,14148.0,5050.0,2
20110906,4,27.25,14136.0,5033.0,2
20110906,5,32.03,14926.0,5323.0,2
20110906,6,39.26,16212.0,5761.0,2
20110906,7,41.54,17404.0,6310.0,2
20110906,8,43.69,18381.0,6786.0,2
20110906,9,46.89,19132.0,7146.0,2
20110906,10,50.22,19668.0,7340.0,2
20110906,11,51.16,19985.0,7435.0,2
20110906,12,52.9,20088.0,7464.0,2
20110906,13,54.53,20190.0,7471.0,2
20110906,14,55.69,20149.0,7452.0,2
20110906,15,57.8,20048.0,7419.0,2
20110906,16,56.56,19959.0,7376.0,2
20110906,17,55.3,19757.0,7256.0,2
20110906,18,49.54,19297.0,6950.0,2
20110906,19,51.06,19215.0,6789.0,2
20110906,20,50.09,19392.0,6692.0,2
20110906,21,45.06,18560.0,6421.0,2
20110906,22,42.69,17307.0,6076.0,2
20110906,23,36.18,15912.0,5617.0,2
20110907,0,36.96,14766.0,5067.0,3
20110907,1,30.69,14136.0,4999.0,3
20110907,2,27.55,13959.0,4945.0,3
20110907,3,26.17,13855.0,4916.0,3
20110907,4,25.04,13857.0,4906.0,3
20110907,5,30.32,14386.0,5054.0,3
20110907,6,38.95,15980.0,5596.0,3
20110907,7,40.13,17320.0,6178.0,3
20110907,8,40.78,18469.0,6713.0,3
20110907,9,44.84,19327.0,7118.0,3
20110907,10,48.42,19949.0,7348.0,3
20110907,11,49.89,20340.0,7475.0,3
20110907,12,51.63,20553.0,7555.0,3
20110907,13,53.4,20764.0,7629.0,3
20110907,14,55.45,20846.0,7665.0,3
20110907,15,56.99,20830.0,7687.0,3
20110907,16,56.78,20780.0,7683.0,3
20110907,17,53.77,20578.0,7579.0,3
20110907,18,50.02,20092.0,7257.0,3
20110907,19,53.27,20047.0,7076.0,3
20110907,20,50.6,20295.0,6993.0,3
20110907,21,45.43,19472.0,6736.0,3
20110907,22,43.12,18190.0,6410.0,3
20110907,23,36.29,16687.0,5955.0,3
20110908,0,37.8,15695.0,5659.0,4
20110908,1,32.66,14986.0,5336.0,4
20110908,2,30.05,14633.0,5184.0,4
20110908,3,28.69,14424.0,5100.0,4
20110908,4,27.89,14414.0,5078.0,4
20110908,5,36.43,14944.0,5244.0,4
20110908,6,40.35,16513.0,5765.0,4
20110908,7,40.67,17976.0,6383.0,4
20110908,8,44.27,19254.0,6982.0,4
20110908,9,46.03,20187.0,7424.0,4
20110908,10,50.07,20903.0,7684.0,4
20110908,11,51.87,21444.0,7862.0,4
20110908,12,55.43,21817.0,7997.0,4
20110908,13,57.27,22124.0,8096.0,4
20110908,14,57.89,22292.0,8151.0,4
20110908,15,64.58,22325.0,8183.0,4
20110908,16,62.3,22294.0,8188.0,4
20110908,17,56.29,22041.0,8063.0,4
20110908,18,51.51,21452.0,7707.0,4
20110908,19,53.2,21349.0,7487.0,4
20110908,20,50.11,21456.0,7361.0,4
20110908,21,46.09,20612.0,7092.0,4
20110908,22,42.19,19241.0,6751.0,4
20110908,23,38.57,17654.0,6290.0,4
20110909,0,40.09,16068.0,5676.0,5
20110909,1,34.49,15284.0,5424.0,5
20110909,2,32.22,15000.0,5335.0,5
20110909,3,29.31,14838.0,5286.0,5
20110909,4,31.04,14807.0,5262.0,5
20110909,5,35.57,15201.0,5368.0,5
20110909,6,43.07,16653.0,5859.0,5
20110909,7,41.43,18215.0,6463.0,5
20110909,8,44.29,19775.0,7127.0,5
20110909,9,48.85,20943.0,7614.0,5
20110909,10,52.89,21895.0,7931.0,5
20110909,11,55.42,22718.0,8175.0,5
20110909,12,58.59,23361.0,8368.0,5
20110909,13,64.76,23876.0,8515.0,5
20110909,14,68.0,24234.0,8605.0,5
20110909,15,74.77,24364.0,8677.0,5
20110909,16,74.97,24316.0,8701.0,5
